locations,weights
-11.40008969855153,2.5699535175594623e-12
-11.336484311542275,3.4952401236576425e-13
-11.27334403934226,1.8225811964325287e-12
-11.18111573146107,1.3433876964645116e-12
-11.087827587384485,5.47575846557714e-12
-11.038458529097484,2.6918448847538524e-12
-10.96587925444155,1.0582584699896103e-11
-10.862760244842615,7.574861091024065e-12
-10.83926326892215,2.939722567400685e-13
-10.73340562280359,1.4302971737340005e-11
-10.682097793136045,1.6067852567089553e-11
-10.5908601257513,1.1885489163617788e-11
-10.54115336543989,1.9370557209652776e-11
-10.449884704095036,2.2428760844589064e-12
-10.349455574348214,7.99946545869711e-12
-10.28662328911521,9.963638530601945e-12
-10.2158959988014,5.60614162991856e-12
-10.126840336680965,7.289939121258573e-12
-10.03175852089921,1.489033702368093e-11
-9.98618640434895,1.2079482011129783e-11
-9.88621634416115,2.2368909195035976e-11
-9.8377333588418,8.437578611365547e-12
-9.730226266707085,3.7308669861377376e-11
-9.66307173471908,3.196262082929e-11
-9.576660271581314,2.5600768485665424e-11
-9.50453944955265,3.930944022247388e-12
-9.39741635199859,4.4439524376765777e-11
-9.33734857382044,2.218634867383531e-12
-9.235751804601815,3.80692181535807e-11
-9.160905463267785,4.4817992001423175e-14
-9.065236735130535,5.2266430707678674e-11
-9.040093250108065,7.512605415386613e-12
-8.92322382920171,1.0417873493695357e-11
-8.89105081651875,1.0383749995153112e-10
-8.74244174232965,9.4839953210233e-11
-8.71417145798454,3.2755084160224126e-11
-8.576902747823945,1.6491807991228066e-10
-8.553716001438366,8.676830846166308e-11
-8.420027233169115,1.9086121353884876e-10
-8.396181919877405,2.122019082670809e-10
-8.254425218606174,3.8409054784729325e-10
-8.230321921291464,2.59813786476269e-10
-8.08794996480546,8.80135107391569e-10
-8.058113722945155,1.332502248977334e-10
-7.931090210757855,1.064404608388969e-09
-7.899118764119535,4.0719929098500723e-10
-7.771606007575415,8.359893789705495e-10
-7.751756868979955,1.2951736643761975e-09
-7.610540128835275,1.5061393071897676e-09
-7.584649011762955,1.509126146067974e-09
-7.43799040620548,2.7695828384192977e-09
-7.416342814140755,1.9108067954873184e-09
-7.281695838930845,2.7531618747121075e-09
-7.25935615235247,5.649199867645258e-09
-7.117554521620875,6.961599090079047e-09
-7.09320004506662,7.959489122563944e-09
-6.952440387225085,1.8930297026199944e-08
-6.92726850532535,7.295587213697493e-09
-6.79370015372094,3.12818866224339e-08
-6.771316986700205,1.2228349093029942e-08
-6.64083156592498,5.07225239874902e-08
-6.608149748486535,1.9790988595528303e-08
-6.47935196951278,9.294488951410208e-08
-6.436770825544995,1.846816108144309e-08
-6.322176528613845,1.5059900312377226e-07
-6.27944646686543,2.94015837471517e-08
-6.16524498963597,2.463945538612096e-07
-6.12061277213076,4.5489232517457224e-08
-6.00793385886947,4.398059441896605e-07
-5.95042155197478,5.411986127779102e-08
-5.853583437054165,7.68064867639225e-07
-5.783059372352515,9.973466944266097e-08
-5.70035810243615,1.3648656671703374e-06
-5.630268091005035,1.9357847126069467e-07
-5.5500252253363,2.499646680452314e-06
-5.468160180078955,4.4694429142197827e-07
-5.4010976793502,4.484329571729583e-06
-5.295966523003335,1.6910809598677425e-06
-5.25238902581077,6.821225198342438e-06
-5.136418160469005,7.915499052714097e-06
-5.08364286065347,7.117085901037498e-06
-5.03761201414431,2.8880379575257575e-08
-4.971042382288099,1.8979895541122395e-05
-4.855564808136028,1.003352637520418e-05
-4.822690859749738,1.876733855567937e-05
-4.703746286230424,2.769585404081085e-05
-4.666725739013609,1.1666990754902356e-05
-4.561116300197331,4.272778863971937e-05
-4.512853935794343,1.0298159498193108e-05
-4.420740592695267,5.936150477359845e-05
-4.35814072337892,1.22128614738882e-05
-4.280287678557262,7.93882898444667e-05
-4.200183776800475,2.0190627198184656e-05
-4.137102666901197,0.00010771420124755536
-4.011200189893401,0.00012825098259079413
-4.001701101369442,3.0189613881898726e-05
-3.899921045329075,3.385239886843755e-05
-3.8757127362780595,0.00018762550736723071
-3.7713499288543497,5.57371846815553e-05
-3.7459340217403114,0.0002491164488000751
-3.643951710941745,0.00010045923449829785
-3.6176031851303825,0.00031169816936367826
-3.5201069759233823,0.00014925574787248735
-3.491237303130806,0.00038330329836573
-3.397326166371257,0.00019342692240675318
-3.36687765012973,0.00046171422748550174
-3.2734617281359597,0.0002691342228946575
-3.2429778972922647,0.0005113904892597757
-3.152498326126551,0.000346710161050793
-3.120253860031716,0.0005756244068847985
-3.032301989208704,0.00042525133931641326
-2.9996253317151753,0.000644686620218067
-2.913690662000261,0.000524997017754438
-2.880034954007383,0.000704289182144574
-2.7962493357878504,0.0006312464935841388
-2.761915263228619,0.0007687652815698265
-2.680507286322101,0.0007537061976791492
-2.6457069654678094,0.0008649161456739785
-2.566431259966705,0.000923554908120587
-2.5312670528554464,0.0009371106645999346
-2.4534435855990413,0.001126590492092969
-2.41695069083142,0.0010684207482764354
-2.3427456303688583,0.001478972488966645
-2.3059138222022346,0.0013873062595716168
-2.2358547172956476,0.002054534933689875
-2.1995451032745326,0.0018736745718909307
-2.1330605620516727,0.00281199800246515
-2.0965369474466216,0.002451884175402283
-2.0343932737755823,0.003507428451676805
-1.9973028489873594,0.00323195679276305
-1.938236661021958,0.004096668471186573
-1.901613451433957,0.004112463392043105
-1.84482266952724,0.004684297777471705
-1.8082807107587655,0.004727640871298295
-1.752466590058865,0.004934821821518097
-1.716276006764549,0.005280689146953357
-1.663491816409644,0.005579605719312137
-1.626897603625783,0.006181241695630293
-1.576512636980308,0.00615392641009527
-1.539384832838029,0.006752929114181533
-1.4914971836646624,0.006530825126017982
-1.45358612711095,0.007200752036240117
-1.4085718653941255,0.006554933892921062
-1.3701100487543354,0.00789822990588366
-1.3280319515053176,0.00692640893973037
-1.2896721913576994,0.009402908702382742
-1.2500771406493105,0.009134505419144574
-1.2116508733320646,0.010830134039830885
-1.1754337029969135,0.010967833882784654
-1.1354572656133546,0.010718302990731173
-1.1021837683222986,0.009241176894431272
-1.0618568498957135,0.009919724431270234
-1.029968001188556,0.0069355311043703275
-0.9912744116689055,0.008085196871918712
-0.961055266136895,0.005928977162250437
-0.9224775605280335,0.00698779105805762
-0.8945176675524475,0.007455282755368682
-0.856960033242914,0.009904512276189263
-0.8304917282606925,0.016064286634191217
